Afrika	África
Kategorie:Sjinese politici	Categoría:Políticos de China
Sjabloon:PAK	Plantilla:PAK
Kategorie:Nederlandse militariste	Categoría:Militares de los Países Bajos
Sjabloon:Inligtingskas Tennisspeler	Plantilla:Ficha de tenista
Sjabloon:Aantal dae	Plantilla:Edad en días
Sjabloon:La	Plantilla:La
Kategorie:Superrekenaar	Categoría:Computadoras
Kategorie:Hitte	Categoría:Transferencia de calor
Wikipedia:Beeldbronne	Wikipedia:Imágenes de dominio público
Kategorie:Gereedskap	Categoría:Equipamiento
Sjabloon:DNB-Portal	Plantilla:DNB-Portal
Sjabloon:Lt	Plantilla:Lt
Sjabloon:GAB	Plantilla:GAB
Sjabloon:NPL	Plantilla:NPL
Sjabloon:NAM	Plantilla:NAM
Sjabloon:DOM	Plantilla:DO
Sjabloon:MOZ	Plantilla:MOZ
Sjabloon:SRN	Plantilla:SUR
Sjabloon:NGR	Plantilla:NGA
Sjabloon:PRK	Plantilla:PRK
Sjabloon:SRB	Plantilla:SRB
Kategorie:Geografie van die Filippyne	Categoría:Geografía de Filipinas
Sjabloon:NIC	Plantilla:NIC
Gewone hardeblaar	Phylica paniculata
Sjabloon:Rugbywedstryd	Plantilla:Partido de rugby
Sjabloon:LSO	Plantilla:LSO
Sjabloon:PAR	Plantilla:PRY
Sjabloon:TLS	Plantilla:TLS
Sjabloon:IND	Plantilla:IND
Kategorie:Marxisme	Categoría:Marxismo
Sjabloon:Gebruiker globale rekening	Usuario:Userbox/SUL
Dopperkiaat	Pterocarpus rotundifolius
Sjabloon:±	Plantilla:±
Kategorie:Nedersettings in Duitsland	Categoría:Localidades de Alemania
Kategorie:Esoterie	Categoría:Esoterismo
Kategorie:Uitgestorwe tale	Categoría:Lenguas muertas
Sjabloon:Liggingkaart Moskou-oblast	Plantilla:Mapa de localización de Óblast de Moscú
Kategorie:Koue Oorlog	Categoría:Guerra Fría
Sjabloon:Liggingkaart Pskof-oblast	Plantilla:Mapa de localización de Óblast de Pskov
Kategorie:Noord-Carolina	Categoría:Carolina del Norte
Kategorie:Komplekse analise	Categoría:Análisis complejo
Kategorie:Puerto Rico	Categoría:Puerto Rico
Kategorie:Britse prinsesse	Categoría:Princesas británicas
Kategorie:Gebruiker ja-N	Categoría:Wikipedia:Wikipedistas con nivel nativo de japonés
Kategorie:Belgiese sokkerspelers	Categoría:Futbolistas de Bélgica
Kategorie:Noorse rolprente	Categoría:Películas de Noruega
Kategorie:Saturnus	Categoría:Saturno
Kategorie:Gebruikersjablone	Categoría:Wikipedia:Plantillas de usuario
Sjabloon:Multikolom-breuk	Plantilla:Nueva columna
Kategorie:Chemiese stowwe	Categoría:Sustancias químicas
Kategorie:Bretagne	Categoría:Bretaña
Kategorie:Skending van menseregte	Categoría:Abusos a los derechos humanos
Kategorie:Adel	Categoría:Nobleza
Kategorie:Kriptografie	Categoría:Criptografía
Kategorie:Rolprente volgens taal	Categoría:Películas por idioma original
Kategorie:Tee	Categoría:Té
Maori	Maorí
Kategorie:Wikipedia voorbladartikelkandidate	Categoría:Wikipedia:Candidatos a artículos destacados
Kategorie:Nedersettings in die Verenigde State van Amerika	Categoría:Ciudades de Estados Unidos
Kategorie:Deense rolprente	Categoría:Películas de Dinamarca
Sjabloon:Pdf	Plantilla:Enlace PDF
Kategorie:Nedersettings in Nedersakse	Categoría:Localidades de Baja Sajonia
Kategorie:Karteringsjablone	Categoría:Wikipedia:Plantillas de mapas de localización
Sjabloon:Ca	Plantilla:Ca
Kategorie:Engelse musiekgroepe	Categoría:Grupos de música de Inglaterra
Oleg van Kiëf	Oleg de Nóvgorod
Sjabloon:Landdata Wes-Duitsland	Plantilla:Geodatos Alemania Occidental
Sophie Anna Everhard	Sophie Anna Everhard
Sjabloon:Landdata Oos-Duitsland	Plantilla:Geodatos Alemania Oriental
Kategorie:Musiekgenres	Categoría:Géneros musicales
Kategorie:Siviele ingenieurswese	Categoría:Ingeniería civil
Sjabloon:SUI	Plantilla:CHE
Kategorie:Pikkewyne	Categoría:Spheniscidae
Kategorie:Switserse sportlui	Categoría:Deportistas de Suiza
Sjabloon:Romeins	Plantilla:Romano
Sjabloon:Inligtingskas Heilige	Plantilla:Ficha de santo
Sjabloon:FebruarieKalender	Plantilla:Febrero
Sjabloon:Stamboom/begin	Plantilla:Árbol genealógico/inicio
Sjabloon:Verify source	Plantilla:Verifica la fuente
Kategorie:Rolprenttegnologie	Categoría:Tecnología de vídeo y cine
Sjabloon:Dubbelsinnig	Plantilla:Desambiguación
Kategorie:Uitgewery	Categoría:Editoriales
Sjabloon:FormattingError	Plantilla:FormattingError
Kategorie:Regeringsdienste	Categoría:Instituciones gubernamentales
Sjabloon:Pt	Plantilla:Pt
Kategorie:Chemiese prosesse	Categoría:Procesos químicos
Sjabloon:Landdata Hong Kong	Plantilla:Geodatos Hong Kong
Kategorie:Origami	Categoría:Origami
Kategorie:Neushoringvoëls	Categoría:Bucerotidae
Sjabloon:Uk	Plantilla:Uk
Kategorie:Swaziland	Categoría:Suazilandia
Kategorie:Inligtingskassjablone	Categoría:Wikipedia:Fichas
Kategorie:Maya	Categoría:Pueblos mayenses
Kategorie:Azerbeidjanners	Categoría:Azerbaiyanos
Sjabloon:Penmiss	Plantilla:Penfallo
Kategorie:Azerbeidjanse politici	Categoría:Políticos de Azerbaiyán
Kategorie:Riviere in Engeland	Categoría:Ríos de Inglaterra
Kategorie:Midde-Ooste	Categoría:Oriente Medio
Sjabloon:Landdata Nazi-Duitsland	Plantilla:Geodatos Alemania nazi
Kategorie:Wikipedia:Gesproke Wikipedia	Categoría:Wikipedia:Artículos grabados
Sjabloon:Plainlist	Plantilla:Lista simple
Sjabloon:U	Plantilla:Enlace usuario
Sjabloon:Doi	Plantilla:Doi
Sjabloon:Landdata Duitse Keiserryk	Plantilla:Geodatos Imperio alemán
Kategorie:Voertuigtegnologie	Categoría:Tecnología vehicular
Kategorie:Fotografie	Categoría:Fotografía
Kategorie:Sportakkommodasie	Categoría:Instalaciones deportivas
Kategorie:Nedersettings in Arkansas	Categoría:Ciudades de Arkansas
Kategorie:Selfone	Categoría:Teléfonos móviles
Kategorie:Koerante	Categoría:Periódicos
Kategorie:Indiese musici	Categoría:Músicos de India
Kategorie:Persiese Ryk	Categoría:Historia de Persia
Kategorie:Japannese keisers	Categoría:Emperadores de Japón
Kategorie:Geskiedenis van Korea	Categoría:Historia de Corea
Kategorie:Polisie	Categoría:Policía
Kategorie:Stadions	Categoría:Estadios
Sjabloon:Para	Plantilla:Parámetro
Kategorie:Mynbou	Categoría:Minería
Kategorie:Voormalige lande in die Midde-Ooste	Categoría:Estados desaparecidos de Oriente Medio
Kategorie:Franse Suidelike Gebiede	Categoría:Tierras Australes y Antárticas Francesas
Kategorie:Nedersettings in Switserland	Categoría:Localidades de Suiza
Kategorie:Welkomsjablone	Categoría:Wikipedia:Plantillas de bienvenida
Kategorie:Militêre vliegtuie	Categoría:Aeronaves militares
Sjabloon:Is	Plantilla:Is
Kategorie:Nasionaal-Sosialisme	Categoría:Nazismo
Kategorie:Boroughs van Londen	Categoría:Municipios de Londres
Sjabloon:GRE	Plantilla:GRC
Sjabloon:POR	Plantilla:PRT
Sjabloon:BGD	Plantilla:BGD
Sjabloon:AUS	Plantilla:AUS
Kategorie:Ordes, dekorasies en medaljes	Categoría:Órdenes, condecoraciones y medallas
Sjabloon:LAT	Plantilla:LVA
Sjabloon:Ro	Plantilla:Ro
Sjabloon:Landdata Comore-eilande	Plantilla:Geodatos Comoras
Kategorie:Motorsport	Categoría:Deportes de motor
Kategorie:Hout	Categoría:Maderas
Kategorie:Laboratoriums	Categoría:Laboratorios
Sjabloon:Inligtingskas rolprent	Plantilla:Ficha de película
Sjabloon:Inligting	Plantilla:Sobrepuesto/anotación
Sjabloon:Landdata Kerseiland	Plantilla:Geodatos Isla de Navidad
Sjabloon:ALG	Plantilla:DZA
Kategorie:Suid-Carolina	Categoría:Carolina del Sur
Kategorie:Nedersettings in Rhode Island	Categoría:Ciudades de Rhode Island
Sjabloon:Landdata Ottomaanse Ryk	Plantilla:Geodatos Imperio otomano
Sjabloon:Inligtingskas Voedingswaarde	Plantilla:Ficha de valor nutricional
Kategorie:Akademici	Categoría:Académicos
Kategorie:Nagereg	Categoría:Postres
Kategorie:Aansteeklike siektes	Categoría:Enfermedades infecciosas
Sjabloon:Valid	Plantilla:Validar
Kategorie:Ontspanningsoorde	Categoría:Complejos turísticos
Kategorie:Ontwerp	Categoría:Diseño
Kategorie:Politikoloë	Categoría:Politólogos
Kategorie:Nedersettings in Florida	Categoría:Ciudades de Florida
Kategorie:Mossies	Categoría:Passeridae
Sjabloon:Hy	Plantilla:Hy
Kategorie:Suid-Afrikaanse argitekte	Categoría:Arquitectos de Sudáfrica
Kategorie:Teologie	Categoría:Teología
Kategorie:Protestantisme	Categoría:Protestantismo
Kategorie:Suid-Afrikaanse reeksmoordenaars	Categoría:Asesinos en serie de Sudáfrica
Sjabloon:NLD	Plantilla:NLD
Sjabloon:GBR	Plantilla:GBR
Kategorie:Riviere in Duitsland	Categoría:Ríos de Alemania
Kategorie:Politiek van Israel	Categoría:Política de Israel
Kategorie:Nedersettings in Kansas	Categoría:Ciudades de Kansas
Kategorie:Nedersettings in Wyoming	Categoría:Localidades de Wyoming
Sjabloon:Resize	Plantilla:Tamaño
Kategorie:Streke van Duitsland	Categoría:Regiones de Alemania
Sjabloon:VNM	Plantilla:VNM
Sjabloon:SEN	Plantilla:SEN
Sjabloon:Tr	Plantilla:Tr
Sjabloon:NZL	Plantilla:NZL
Kategorie:Rekenaarnetwerke	Categoría:Redes informáticas
Sjabloon:No	Plantilla:Nor
Kategorie:Tale van Australië	Categoría:Lenguas de Australia
Sjabloon:Babel3	Plantilla:Babel3
Kategorie:Suid-Afrikaanse operasangers	Categoría:Cantantes líricos de Sudáfrica
Sjabloon:Az	Plantilla:Az
Kategorie:Nedersettings in Serwië	Categoría:Localidades de Serbia
Kategorie:Argitektuur	Categoría:Arquitectura
Sjabloon:Liggingkaart Tartarstan	Plantilla:Mapa de localización de República de Tartaristan
Kategorie:Nedersettings in Portugal	Categoría:Freguesias de Portugal
Kategorie:Nedersettings in Wisconsin	Categoría:Ciudades de Wisconsin
Sjabloon:KOR	Plantilla:KOR
Kategorie:Rolprente volgens genre	Categoría:Películas por género
Kategorie:Kabinette	Categoría:Composición de gabinete de ministros y secretarios por país
Sjabloon:Periode eindig	Plantilla:Period end
Kategorie:Nedersettings in Swede	Categoría:Localidades de Suecia
Sjabloon:EMedicine2	Plantilla:EMedicine2
Kategorie:Asteke	Categoría:Cultura mexica
Sjabloon:Ryke	Plantilla:Sistemas biológicos
Kategorie:Dirigente	Categoría:Directores musicales
Kategorie:Engelse ekonome	Categoría:Economistas de Inglaterra
Kategorie:Irannese maatskappye	Categoría:Empresas de Irán
Kategorie:Organismes	Categoría:Organismos
Sjabloon:Landdata Katar	Plantilla:Geodatos Catar
Sjabloon:Wikisource outeur	Plantilla:Wikisource autor
Kategorie:Amerikaanse ekonome	Categoría:Economistas de Estados Unidos
Sjabloon:De	Plantilla:De
Sjabloon:SLO	Plantilla:SVN
Sjabloon:Inligtingskas Museum	Plantilla:Ficha de museo
Sjabloon:FRA	Plantilla:FRA
Kategorie:Rugbystadions in die Verenigde Koninkryk	Categoría:Estadios de rugby de Reino Unido
Kategorie:Stadions in die Verenigde Koninkryk	Categoría:Estadios de Reino Unido
Kategorie:Dobbertjies	Categoría:Podicipediformes
Kategorie:Farmakoloë	Categoría:Farmacólogos
Sjabloon:Harvard aanhaling geen hakkies nie	Plantilla:Harvsp
Kategorie:Grense van Botswana	Categoría:Fronteras de Botsuana
Kategorie:Grense van Mosambiek	Categoría:Fronteras de Mozambique
Kategorie:Grense van Zimbabwe	Categoría:Fronteras de Zimbabue
Sjabloon:Inligtingskas Persoon	Plantilla:Ficha de persona
Sjabloon:Fossiel tydperk	Plantilla:Rango fósil
Sjabloon:Landdata Israel	Plantilla:Geodatos Israel
Kategorie:Mongolië	Categoría:Mongolia
Kategorie:Kubaanse politici	Categoría:Políticos de Cuba
Kategorie:Spoorvervoer	Categoría:Ferrocarriles
Sjabloon:Landdata Oekraïne	Plantilla:Geodatos Ucrania
Sjabloon:Landdata Colombia	Plantilla:Geodatos Colombia
Sjabloon:Landdata Pakistan	Plantilla:Geodatos Pakistán
Sjabloon:Landdata Ghana	Plantilla:Geodatos Ghana
Sjabloon:Landdata Roemenië	Plantilla:Geodatos Rumania
Kategorie:Stromingsleer	Categoría:Mecánica de fluidos
Sjabloon:Landdata Suid-Korea	Plantilla:Geodatos Corea del Sur
Kategorie:Nedersettings in Italië	Categoría:Asentamientos de Italia
Kategorie:Kerala	Categoría:Kerala
Kategorie:Wêrelderfenisgebiede in die Amerikas	Categoría:Patrimonio de la Humanidad en las Américas
Kategorie:Huis van Sakse-Koburg en Gotha	Categoría:Casa de Sajonia-Coburgo-Gotha
Sjabloon:Lynsleutel	Plantilla:Leyenda línea
Kategorie:Lesothokonings	Categoría:Reyes de Lesoto
Kategorie:Provinsies van Angola	Categoría:Provincias de Angola
Kategorie:Beserings	Categoría:Lesiones y heridas
Kategorie:Volkswagen	Categoría:Volkswagen
Kategorie:Nedersettings in Groningen	Categoría:Localidades de Groninga
Sjabloon:Omreken	Plantilla:Convertir
Sjabloon:Gebruiker Nederland	Plantilla:·País (nl-n)
Kategorie:Uitskeidingstelsel	Categoría:Aparato digestivo
Sjabloon:MathWorld	Plantilla:MathWorld
Wikipedia:Uitgesoekte herdenkings/29 Desember	Plantilla:Efemérides - 29 de diciembre
Kategorie:Italiaanse skilders	Categoría:Pintores de Italia
Kategorie:Herehuise in die Verenigde Koninkryk	Categoría:Mansiones del Reino Unido
Kategorie:Seë van die Indiese Oseaan	Categoría:Mares del océano Índico
Kategorie:Vulkanologie	Categoría:Vulcanología
Sjabloon:Interwiki	Plantilla:InterWiki
Kategorie:Endokriene stelsel	Categoría:Sistema endocrino
Kategorie:Stede in Nederland	Categoría:Localidades de los Países Bajos
Kategorie:Munisipaliteite in Zeeland	Categoría:Municipios de Zelanda
Kategorie:Munisipaliteite in Noord-Brabant	Categoría:Municipios de la provincia de Brabante Septentrional
Kategorie:Munisipaliteite in Drenthe	Categoría:Municipios de la provincia de Drente
Kategorie:Munisipaliteite in Flevoland	Categoría:Municipios de la provincia de Flevolanda
Kategorie:Munisipaliteite in Groningen (provinsie)	Categoría:Municipios de la provincia de Groninga
Kategorie:Munisipaliteite in Gelderland	Categoría:Municipios de la provincia de Güeldres
Kategorie:Munisipaliteite in Suid-Holland	Categoría:Municipios de la provincia de Holanda Meridional
Kategorie:Munisipaliteite in Noord-Holland	Categoría:Municipios de la provincia de Holanda Septentrional
Kategorie:Munisipaliteite in Overijssel	Categoría:Municipios de la provincia de Overijssel
Sjabloon:Inligtingskas Ekonomie	Plantilla:Ficha de economía
Sjabloon:Sr	Plantilla:Sr
Wikipedia:Uitgesoekte herdenkings/September	Wikipedia:Efemérides/Septiembre
Kategorie:Franse adel	Categoría:Nobleza de Francia
Kategorie:Amerikaanse komponiste	Categoría:Compositores de Estados Unidos
Kategorie:Poolse modelle	Categoría:Modelos de Polonia
Kategorie:Conquistadores	Categoría:Conquistadores
Kategorie:Britse krieketspelers	Categoría:Críquet en Reino Unido
Kategorie:Italiaanse pouse	Categoría:Papas de Italia
Sjabloon:Inligtingskas newel	Plantilla:Ficha de nebulosa
Kategorie:Seil	Categoría:Navegación a vela
Kategorie:Russiese sierskaatsers	Categoría:Patinadores de Rusia
Kategorie:Wyn	Categoría:Vino
Kategorie:Voeding	Categoría:Nutrición
Sjabloon:Koördinate	Plantilla:Coord
Sjabloon:NPOV	Plantilla:No neutralidad
Kategorie:Loodgietery	Categoría:Fontanería
Kategorie:Suid-Afrikaanse skilders	Categoría:Pintores de Sudáfrica
Kategorie:Swembaddens	Categoría:Piscinas
Kategorie:Deelstate van Brasilië	Categoría:Estados de Brasil
Kategorie:Japannese digkuns	Categoría:Poesía de Japón
Kategorie:Uitgestorwe primate	Categoría:Primates extintos
Sjabloon:Gebruiker burokraat	Usuario:Userbox/Burócrata
Dryfas	Eje de transmisión
Kategorie:Duitse psigoanalitici	Categoría:Psicoanalistas de Alemania
Kategorie:Skotse sielkundiges	Categoría:Psicólogos de Escocia
Kategorie:Engelse sielkundiges	Categoría:Psicólogos de Inglaterra
Kategorie:Brûe in Turkye	Categoría:Puentes de Turquía
Sjabloon:Inligtingskas Rugbyspan	Plantilla:Ficha de equipo de rugby
Kategorie:Moordenaars	Categoría:Asesinos
Kategorie:Streke van Australië	Categoría:Regiones de Australia
Kategorie:Nedersettings in Ierland	Categoría:Localidades de Irlanda
Kategorie:Belgrado	Categoría:Belgrado
Kategorie:Dierelewe van Asië	Categoría:Fauna de Asia
Kategorie:Nedersettings in Pakistan	Categoría:Localidades de Pakistán
Kategorie:Nedersettings in Uruguay	Categoría:Localidades de Uruguay
Kategorie:Grenada	Categoría:Granada (país)
Kategorie:Wyoming	Categoría:Wyoming
Wikipedia:Uitgesoekte herdenkings/14 September	Plantilla:Efemérides - 14 de septiembre
Wikipedia:Uitgesoekte herdenkings/13 Desember	Plantilla:Efemérides - 13 de diciembre
Kategorie:FIFA	Categoría:FIFA
Wikipedia:Uitgesoekte herdenkings/7 Mei	Plantilla:Efemérides - 7 de mayo
Wikipedia:Uitgesoekte herdenkings/20 Junie	Plantilla:Efemérides - 20 de junio
Wikipedia:Uitgesoekte herdenkings/22 Augustus	Plantilla:Efemérides - 22 de agosto
Wikipedia:Uitgesoekte herdenkings/13 November	Plantilla:Efemérides - 13 de noviembre
Wikipedia:Uitgesoekte herdenkings/9 September	Plantilla:Efemérides - 9 de septiembre
Wikipedia:Uitgesoekte herdenkings/28 November	Plantilla:Efemérides - 28 de noviembre
Wikipedia:Uitgesoekte herdenkings/21 Junie	Plantilla:Efemérides - 21 de junio
Wikipedia:Uitgesoekte herdenkings/13 September	Plantilla:Efemérides - 13 de septiembre
Wikipedia:Uitgesoekte herdenkings/1 Januarie	Plantilla:Efemérides - 1 de enero
Wikipedia:Uitgesoekte herdenkings/14 Augustus	Plantilla:Efemérides - 14 de agosto
Wikipedia:Uitgesoekte herdenkings/1 Desember	Plantilla:Efemérides - 1 de diciembre
Wikipedia:Uitgesoekte herdenkings/6 Desember	Plantilla:Efemérides - 6 de diciembre
Kategorie:Groenland	Categoría:Groenlandia
Wikipedia:Uitgesoekte herdenkings/Oktober	Wikipedia:Efemérides/Octubre
Kategorie:Afhanklike gebiede in Amerika	Categoría:Territorios dependientes de América
Kategorie:Afhanklike gebiede in Noord-Amerika	Categoría:Territorios dependientes de América del Norte
Kategorie:Afhanklike gebiede in Suid-Amerika	Categoría:Territorios dependientes de América del Sur
Kategorie:Afhanklike gebiede in Oseanië	Categoría:Territorios dependientes de Oceanía
Kategorie:Afhanklike gebiede in Afrika	Categoría:Territorios dependientes de África
Kategorie:Russiese teoloë	Categoría:Teólogos de Rusia
Kategorie:Tsjeggiese teoloë	Categoría:Teólogos de la República Checa
Sjabloon:Landdata Bohemië	Plantilla:Geodatos Bohemia
Kategorie:Verdrae van Suid-Afrika	Categoría:Tratados de Sudáfrica
Kategorie:Menseregte-aktiviste	Categoría:Activistas por los derechos humanos
Sjabloon:Landdata Bahrein	Plantilla:Geodatos Baréin
Kategorie:Australiese argitekte	Categoría:Arquitectos de Australia
Kategorie:Munisipaliteite in Antwerpen (provinsie)	Categoría:Municipios de la provincia de Amberes
Kategorie:Alke	Categoría:Alcidae
Kategorie:Republiek van Masedonië	Categoría:República de Macedonia
Kategorie:Kongolese politici (Demokratiese Republiek)	Categoría:Políticos de la República Democrática del Congo
Kategorie:Datumsjablone	Categoría:Wikipedia:Plantillas de fechas
Kategorie:Karteringsjablone Kanada	Categoría:Wikipedia:Plantillas de mapas de localización de Canadá
Kategorie:Karteringsjablone Suid-Afrika	Categoría:Wikipedia:Plantillas de mapas de localización de Sudáfrica
Kategorie:Gebruiker bjn	Categoría:Wikipedia:Wikipedistas con conocimientos de Banjar
Kategorie:Gebruiker bew	Categoría:Wikipedia:Wikipedistas con conocimientos de Betawi
Kategorie:Gebruiker hif	Categoría:Wikipedia:Wikipedistas con conocimientos de Fiji Hindi
Kategorie:Gebruiker mzn	Categoría:Wikipedia:Wikipedistas con conocimientos de Mazanderani
Kategorie:Gebruiker nov	Categoría:Wikipedia:Wikipedistas con conocimientos de Novial
Kategorie:Gebruiker szl	Categoría:Wikipedia:Wikipedistas con conocimientos de Silesian
Kategorie:Gebruiker az	Categoría:Wikipedia:Wikipedistas con conocimientos de azerí
Kategorie:Gebruiker be	Categoría:Wikipedia:Wikipedistas con conocimientos de bielorruso
Kategorie:Gebruiker nb-N	Categoría:Wikipedia:Wikipedistas con nivel nativo de bokmal noruego
Kategorie:Gebruiker bs	Categoría:Wikipedia:Wikipedistas con conocimientos de bosnio
Kategorie:Gebruiker hr	Categoría:Wikipedia:Wikipedistas con conocimientos de croata
Kategorie:Gebruiker sco	Categoría:Wikipedia:Wikipedistas con conocimientos de escocés
Kategorie:Gebruiker sk	Categoría:Wikipedia:Wikipedistas con conocimientos de eslovaco
Kategorie:Gebruiker sl	Categoría:Wikipedia:Wikipedistas con conocimientos de esloveno
Kategorie:Gebruiker eo	Categoría:Wikipedia:Wikipedistas con conocimientos de esperanto
Kategorie:Gebruiker et	Categoría:Wikipedia:Wikipedistas con conocimientos de estonio
Kategorie:Gebruiker fr	Categoría:Wikipedia:Wikipedistas con conocimientos de francés
Kategorie:Gebruiker gl	Categoría:Wikipedia:Wikipedistas con conocimientos de gallego
Kategorie:Gebruiker gu	Categoría:Wikipedia:Wikipedistas con conocimientos de gujarati
Kategorie:Gebruiker hu-N	Categoría:Wikipedia:Wikipedistas con nivel nativo de húngaro
Kategorie:Gebruiker id	Categoría:Wikipedia:Wikipedistas con conocimientos de indonesio
Kategorie:Gebruiker ang	Categoría:Wikipedia:Wikipedistas con conocimientos de inglés antiguo
Kategorie:Gebruiker ia	Categoría:Wikipedia:Wikipedistas con conocimientos de interlingua
Kategorie:Gebruiker ja	Categoría:Wikipedia:Wikipedistas con conocimientos de japonés
Kategorie:Gebruiker la	Categoría:Wikipedia:Wikipedistas con conocimientos de latín
Kategorie:Gebruiker li	Categoría:Wikipedia:Wikipedistas con conocimientos de limburgués
Kategorie:Gebruiker lt	Categoría:Wikipedia:Wikipedistas con conocimientos de lituano
Kategorie:Gebruiker mk	Categoría:Wikipedia:Wikipedistas con conocimientos de macedonio
Kategorie:Gebruiker nn	Categoría:Wikipedia:Wikipedistas con conocimientos de nynorsk noruego
Kategorie:Gebruiker oc	Categoría:Wikipedia:Wikipedistas con conocimientos de occitano
Kategorie:Gebruiker pt	Categoría:Wikipedia:Wikipedistas con conocimientos de portugués
Kategorie:Gebruiker rm	Categoría:Wikipedia:Wikipedistas con conocimientos de retorrománico
Kategorie:Gebruiker ro	Categoría:Wikipedia:Wikipedistas con conocimientos de rumano
Kategorie:Gebruiker scn	Categoría:Wikipedia:Wikipedistas con conocimientos de siciliano
Kategorie:Gebruiker sv	Categoría:Wikipedia:Wikipedistas con conocimientos de sueco
Kategorie:Gebruiker sw	Categoría:Wikipedia:Wikipedistas con conocimientos de swahili
Kategorie:Gebruiker sa	Categoría:Wikipedia:Wikipedistas con conocimientos de sánscrito
Kategorie:Gebruiker th	Categoría:Wikipedia:Wikipedistas con conocimientos de tailandés
Kategorie:Gebruiker vo	Categoría:Wikipedia:Wikipedistas con conocimientos de volapük
Kategorie:Gebruiker be-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de bielorruso
Kategorie:Gebruiker bs-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de bosnio
Kategorie:Gebruiker cs-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de checo
Kategorie:Gebruiker et-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de estonio
Kategorie:Gebruiker fr-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de francés
Kategorie:Gebruiker hi-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de hindi
Kategorie:Gebruiker ang-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de inglés antiguo
Kategorie:Gebruiker it-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de italiano
Kategorie:Gebruiker ja-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de japonés
Kategorie:Gebruiker li-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de limburgués
Kategorie:Gebruiker nl-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de neerlandés
Kategorie:Gebruiker no-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de noruego
Kategorie:Gebruiker pl-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de polaco
Kategorie:Gebruiker sw-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de swahili
Kategorie:Gebruiker sa-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de sánscrito
Kategorie:Gebruiker tr-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de turco
Kategorie:Gebruiker ar-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de árabe
Kategorie:Gebruiker bew-1	Categoría:Wikipedia:Wikipedistas con nivel básico de Betawi
Kategorie:Gebruiker nov-1	Categoría:Wikipedia:Wikipedistas con nivel básico de Novial
Kategorie:Gebruiker an-1	Categoría:Wikipedia:Wikipedistas con nivel básico de aragonés
Kategorie:Gebruiker cs-1	Categoría:Wikipedia:Wikipedistas con nivel básico de checo
Kategorie:Gebruiker da-1	Categoría:Wikipedia:Wikipedistas con nivel básico de danés
Kategorie:Gebruiker sco-1	Categoría:Wikipedia:Wikipedistas con nivel básico de escocés
Kategorie:Gebruiker sl-1	Categoría:Wikipedia:Wikipedistas con nivel básico de esloveno
Kategorie:Gebruiker et-1	Categoría:Wikipedia:Wikipedistas con nivel básico de estonio
Kategorie:Gebruiker fi-1	Categoría:Wikipedia:Wikipedistas con nivel básico de finés
Kategorie:Gebruiker gl-1	Categoría:Wikipedia:Wikipedistas con nivel básico de gallego
Kategorie:Gebruiker hi-1	Categoría:Wikipedia:Wikipedistas con nivel básico de hindi
Kategorie:Gebruiker li-1	Categoría:Wikipedia:Wikipedistas con nivel básico de limburgués
Kategorie:Gebruiker mk-1	Categoría:Wikipedia:Wikipedistas con nivel básico de macedonio
Kategorie:Gebruiker nl-1	Categoría:Wikipedia:Wikipedistas con nivel básico de neerlandés
Kategorie:Gebruiker pl-1	Categoría:Wikipedia:Wikipedistas con nivel básico de polaco
Kategorie:Gebruiker rm-1	Categoría:Wikipedia:Wikipedistas con nivel básico de retorrománico
Kategorie:Gebruiker ro-1	Categoría:Wikipedia:Wikipedistas con nivel básico de rumano
Kategorie:Gebruiker scn-1	Categoría:Wikipedia:Wikipedistas con nivel básico de siciliano
Kategorie:Gebruiker sw-1	Categoría:Wikipedia:Wikipedistas con nivel básico de swahili
Kategorie:Gebruiker sa-1	Categoría:Wikipedia:Wikipedistas con nivel básico de sánscrito
Kategorie:Gebruiker tr-1	Categoría:Wikipedia:Wikipedistas con nivel básico de turco
Kategorie:Gebruiker vo-1	Categoría:Wikipedia:Wikipedistas con nivel básico de volapük
Kategorie:Gebruiker ar-1	Categoría:Wikipedia:Wikipedistas con nivel básico de árabe
Kategorie:Gebruiker ko-4	Categoría:Wikipedia:Wikipedistas con nivel experto de coreano
Kategorie:Gebruiker fr-4	Categoría:Wikipedia:Wikipedistas con nivel experto de francés
Kategorie:Gebruiker hi-4	Categoría:Wikipedia:Wikipedistas con nivel experto de hindi
Kategorie:Gebruiker id-4	Categoría:Wikipedia:Wikipedistas con nivel experto de indonesio
